vehicle_age,odometer_km,engine_hours,load_factor,avg_speed_kmh,idle_time_pct,tire_pressure_ok,ac_usage,maintenance_score,fuel_efficiency_kml
7.5,268679,2887,0.88,72.8,20.2,0,1,55.8,3.16
9.3,369978,5662,0.33,63.7,11.8,1,1,79.3,5.38
13.0,335726,4073,0.22,26.3,37.7,1,0,66.7,4.2
8.6,196924,4277,0.83,69.9,8.7,1,1,98.2,5.49
0.5,17169,361,0.26,60.9,30.5,1,1,98.1,8.04
14.0,276227,4892,0.99,21.9,26.9,1,1,94.3,2.26
10.3,314277,5294,0.74,28.0,8.1,0,0,61.6,3.87
10.1,255142,4603,0.8,58.1,16.9,1,1,62.1,4.76
3.2,51850,2435,0.4,59.8,10.2,1,1,91.2,9.42
9.9,234058,7261,0.74,64.8,26.2,1,1,83.7,3.68
5.9,127794,2475,0.23,63.2,21.7,0,1,82.3,6.48
9.8,314079,3327,0.87,59.6,5.1,1,0,56.8,6.42
1.6,61909,981,0.34,66.0,39.1,1,0,90.0,6.68
9.9,214140,4620,0.76,54.5,17.2,1,0,74.8,6.16
15.0,528989,9535,0.38,35.6,14.0,1,0,66.8,3.77
0.7,11849,229,0.25,74.7,12.8,1,0,91.9,8.16
14.7,417053,5375,0.59,21.1,10.6,1,0,63.7,3.51
6.1,102320,3926,0.34,42.0,40.0,1,0,79.2,6.85
13.1,500912,5305,0.78,63.7,15.3,1,1,68.0,3.68
11.7,400880,8553,0.39,45.6,19.2,1,1,75.6,5.19
8.5,267479,2801,0.47,21.5,35.5,1,0,42.4,3.81
11.1,394303,4516,0.65,24.0,27.5,1,0,67.7,3.76
13.2,410987,10533,0.43,58.9,17.9,1,1,73.4,5.25
6.1,237778,3131,0.5,77.9,36.4,1,1,69.6,4.5
4.9,161140,3196,0.85,53.1,31.2,0,0,90.8,5.15
10.0,381695,3919,0.34,50.4,13.0,1,1,58.7,6.78
12.1,338426,7330,0.27,39.1,27.5,1,0,93.0,5.45
11.4,204978,7582,0.46,35.4,37.3,1,1,64.2,3.48
12.0,337528,5472,0.54,21.3,22.4,1,1,81.7,3.52
6.5,118730,4668,0.63,36.4,30.7,1,0,45.2,4.75
12.3,365723,7381,0.5,46.9,39.0,1,1,52.0,3.43
1.8,48797,892,0.83,31.9,29.2,1,0,85.7,5.16
8.2,249630,4727,0.23,25.2,8.6,1,1,40.7,5.41
0.1,1317,51,0.55,63.1,13.6,1,1,98.1,8.26
4.9,96748,1864,0.51,73.7,25.8,1,1,51.4,5.37
5.5,149974,2756,0.72,76.2,14.6,0,0,94.1,5.26
5.9,230350,2803,0.97,57.1,38.5,1,1,71.0,3.74
10.4,256525,5221,0.61,23.2,19.2,1,1,73.9,4.28
5.8,149261,3967,0.99,64.5,21.0,1,1,45.0,3.78
6.7,221211,3643,0.44,26.6,29.6,1,0,61.9,4.85
3.6,107233,2744,0.22,60.2,23.3,1,0,49.4,7.21
5.6,125822,2502,0.33,66.8,18.4,1,1,71.6,6.0
3.4,86148,1731,0.52,63.6,7.7,1,1,73.0,5.48
1.1,22445,761,0.45,77.1,25.9,0,1,82.6,5.99
9.1,354380,5187,0.28,64.3,35.4,0,1,92.7,4.4
10.0,183082,5748,0.55,61.6,29.0,1,0,68.1,4.59
9.3,225766,3036,0.47,35.7,18.4,1,1,54.0,4.43
7.0,108777,3471,0.3,75.5,9.5,0,0,60.0,5.94
5.7,117038,2480,0.44,30.8,33.6,1,1,90.8,4.44
13.0,446928,10356,0.91,74.3,38.0,1,1,48.8,2.0
7.8,155953,3536,0.44,38.8,18.6,1,1,77.6,5.31
7.2,122203,5335,0.77,27.8,30.5,1,0,40.8,3.94
0.4,10332,245,0.69,69.6,19.4,1,1,54.7,6.16
5.1,78057,2408,0.54,20.1,22.6,0,0,75.5,6.14
5.7,97629,3261,0.39,69.9,34.3,1,0,67.4,4.93
6.0,210522,4309,0.5,35.7,7.9,1,0,69.6,5.48
8.7,298384,6455,0.67,73.1,23.6,1,0,79.6,4.14
8.0,303181,3043,0.48,61.5,12.5,1,1,54.1,4.38
9.1,331578,4284,0.37,60.0,16.9,1,1,56.8,5.69
11.5,368055,5365,0.29,41.9,27.6,1,1,81.1,6.51
12.2,198876,3915,0.9,23.6,6.0,1,0,72.3,4.44
10.8,372396,6454,0.55,69.8,25.8,1,0,40.9,4.3
14.3,517957,10426,0.7,30.3,14.9,1,0,80.2,3.3
0.3,9566,134,0.59,42.3,28.4,1,0,77.2,7.39
2.9,81381,1968,0.9,56.0,10.0,1,1,44.7,6.16
0.1,2362,70,0.64,48.9,30.8,0,0,84.9,8.05
9.7,350930,4738,0.58,31.9,27.6,1,1,71.3,3.11
13.5,446937,4991,0.94,28.4,39.0,0,0,52.3,2.0
3.7,144333,2391,0.78,27.4,36.9,1,0,73.6,4.43
13.9,262707,10113,0.29,71.8,14.9,1,0,75.7,4.61
0.9,18660,581,0.34,21.9,6.0,1,1,95.2,8.85
14.0,284465,4330,0.83,78.6,27.9,1,0,84.5,2.87
5.3,183618,2153,0.87,31.9,26.1,1,1,58.1,3.53
1.5,29928,509,0.64,26.6,6.0,0,1,47.1,5.9
7.3,121467,4265,0.64,54.6,9.3,1,0,91.2,7.44
3.9,153927,2612,0.71,24.8,25.5,1,1,90.8,6.45
4.3,66748,1518,0.55,56.1,36.9,1,0,50.5,6.88
4.6,165389,3315,0.74,71.0,36.7,1,0,43.7,3.59
12.0,290705,6959,0.29,22.9,10.3,1,1,82.7,5.11
8.1,291474,5216,0.97,68.0,18.5,0,1,83.4,2.42
4.7,134791,3669,0.8,43.7,6.5,1,1,50.6,6.75
9.2,343686,3130,0.7,29.6,21.4,1,0,80.1,3.89
10.7,409869,8063,0.45,30.6,31.4,0,0,56.7,3.14
4.1,62271,1485,0.33,75.1,32.6,1,0,55.6,4.78
6.2,104744,3080,0.53,26.6,22.5,1,1,59.5,5.09
1.8,38868,1327,0.73,72.0,8.4,0,1,71.2,6.84
2.7,86226,2046,0.71,52.7,18.3,1,1,88.3,7.54
10.2,380133,5652,0.51,22.3,37.6,1,1,69.9,2.79
2.7,72118,1625,0.69,47.9,13.0,1,0,57.9,7.54
7.9,237697,5152,0.85,69.0,16.2,1,0,93.0,4.9
10.6,209656,7619,0.22,63.6,31.1,1,0,43.3,5.53
1.6,56309,578,0.56,49.3,30.7,0,1,87.8,6.95
8.5,333437,6000,0.81,71.6,36.9,1,1,87.1,2.6
3.8,83569,2081,0.64,27.2,18.6,1,0,55.2,5.67
14.4,395339,7588,0.72,74.6,23.0,1,0,51.9,2.73
7.3,124413,3713,0.61,70.8,21.4,1,1,92.5,5.67
12.1,350346,6705,0.99,62.5,37.5,1,1,73.5,2.23
8.3,227543,6376,0.24,69.1,31.9,1,1,42.8,5.31
0.7,12119,374,0.59,52.6,34.1,1,0,93.4,7.65
9.5,247420,7375,0.27,60.5,9.7,0,1,60.9,4.74
14.3,333266,5568,0.33,53.6,32.7,1,1,60.5,3.79
9.0,253090,5975,0.51,41.3,20.2,0,0,78.6,6.52
12.3,364228,8677,0.32,54.1,5.8,0,1,79.7,5.81
13.3,201763,8483,0.97,35.4,7.1,1,0,61.2,4.19
3.4,116407,2065,0.96,46.4,28.7,1,0,48.6,5.43
3.2,104407,1852,0.47,36.8,18.0,1,1,73.1,7.06
9.2,221393,6695,0.71,27.4,35.4,1,1,77.5,2.85
6.2,100641,4383,0.63,39.3,30.7,0,1,91.6,5.21
12.6,426733,4550,0.85,71.1,5.8,1,0,69.1,4.14
13.5,524885,9778,0.7,42.9,29.0,1,1,78.7,4.13
5.3,111348,2688,0.2,64.9,11.7,1,0,43.3,5.99
3.6,82033,1517,0.81,30.5,19.8,0,0,93.7,5.84
11.7,229420,8604,0.8,45.5,26.9,0,0,59.6,4.47
4.1,121286,2127,0.61,26.9,35.5,1,1,77.9,3.96
12.3,232854,8689,0.92,28.3,21.0,1,0,95.0,4.67
6.4,151941,2744,0.93,57.0,33.3,0,1,88.6,4.91
10.0,324683,3024,0.62,56.4,32.4,1,0,78.3,6.06
1.4,41562,785,0.69,32.8,19.5,1,1,82.2,6.18
9.4,230780,3276,1.0,48.5,22.5,1,1,95.3,5.78
6.8,172843,4589,0.44,71.8,29.5,1,1,88.7,4.84
8.8,255639,3854,0.46,30.5,6.1,1,1,76.6,5.7
2.5,38173,1315,0.35,21.2,36.2,1,0,79.5,6.4
11.1,187491,3797,0.92,59.1,31.9,1,1,48.8,3.81
12.9,479259,5738,0.8,23.2,13.7,0,1,68.2,2.08
3.3,55096,2246,0.28,78.8,39.3,1,0,58.1,4.2
1.4,46905,540,0.99,56.6,11.3,1,1,65.9,6.61
0.4,13474,221,0.78,48.2,37.0,1,0,79.7,7.44
9.6,209608,7306,0.88,45.8,16.4,1,0,48.9,4.59
9.1,220942,5827,0.24,54.4,31.7,1,1,41.0,5.12
8.2,239642,5786,0.6,25.4,21.0,1,1,63.8,3.65
3.5,128879,1233,0.76,75.8,30.8,1,0,59.3,4.85
5.9,226028,2494,0.63,57.5,10.5,1,1,65.2,6.29
8.9,298627,6664,0.73,31.0,14.4,1,1,95.9,5.34
7.5,127909,4900,0.85,53.8,8.5,1,1,82.4,7.05
14.8,470120,9183,0.5,28.0,35.3,1,1,59.6,2.25
2.0,51692,1293,0.88,21.1,15.4,0,0,50.8,5.24
10.4,279109,5288,0.33,57.8,29.3,1,1,77.1,5.57
6.1,98424,1955,0.42,58.9,33.7,1,0,79.5,6.68
6.4,127025,4446,0.23,55.0,36.5,1,1,69.0,7.08
10.8,374186,6882,0.49,31.0,8.7,1,0,52.8,5.01
10.4,273675,5571,0.5,56.2,36.3,1,1,41.7,4.83
14.9,335167,11150,0.84,23.4,11.9,1,0,55.9,2.84
1.9,47378,901,0.72,56.6,30.8,1,1,67.4,6.48
1.6,56781,698,0.55,53.2,30.5,1,0,87.3,7.38
10.9,366425,8001,0.72,59.3,5.3,1,1,91.2,6.51
8.7,189201,6060,0.24,73.7,12.7,1,0,64.8,5.1
4.1,73767,2293,0.34,71.0,22.2,0,1,87.8,5.04
1.2,25374,435,0.7,78.8,19.7,1,0,99.6,5.9
1.3,48850,524,0.71,78.6,37.2,1,1,83.0,4.21
13.4,396212,8425,0.82,66.3,17.6,1,1,83.7,3.82
2.9,81554,1417,0.52,77.4,37.8,1,1,94.6,6.01
4.9,145080,3484,0.78,72.0,21.1,0,1,60.3,3.64
3.4,82109,2635,0.75,63.7,38.8,1,0,40.7,4.1
5.3,187319,3742,0.97,24.5,30.8,1,0,99.2,5.29
1.0,29244,509,0.37,22.9,34.0,1,1,69.4,6.36
7.8,139513,5406,0.64,70.3,8.7,1,1,87.1,6.78
1.0,18485,482,0.68,49.4,25.5,1,1,88.7,7.63
12.0,341210,4605,1.0,68.9,10.0,1,0,63.9,3.03
3.5,134668,1110,0.36,38.8,15.4,1,1,72.5,5.91
8.1,183945,3992,0.62,43.9,26.8,1,1,72.4,5.91
13.2,484992,9924,0.48,62.0,30.4,1,0,53.2,3.28
9.8,332947,4096,0.62,74.9,6.4,1,0,47.1,4.56
8.0,169443,3224,0.39,25.3,23.6,0,1,72.6,4.62
4.9,77395,3819,0.24,71.7,24.8,1,0,47.2,6.68
5.0,87644,1561,0.66,67.6,7.8,1,1,60.8,6.03
10.0,333529,6958,0.47,38.9,22.5,0,1,51.2,3.36
14.9,298119,6870,0.35,41.3,30.0,1,1,82.4,4.87
9.9,241059,3164,0.46,22.8,6.9,1,1,92.3,5.62
8.4,230441,6350,0.24,20.9,31.6,1,1,74.7,5.2
11.0,363170,4053,0.96,48.6,25.2,1,0,64.6,3.91
7.0,124425,4019,0.66,25.7,34.2,1,0,99.8,4.49
0.9,22697,394,0.85,31.6,12.6,1,1,41.3,5.22
8.4,228800,2805,0.54,70.8,34.2,1,1,58.3,3.73
14.4,409682,4668,0.92,54.3,8.3,1,1,56.7,4.81
2.6,93241,941,0.59,58.0,19.1,1,1,61.4,6.65
10.4,199673,3474,0.66,31.2,12.0,1,0,53.8,4.69
3.0,106080,2050,0.59,69.7,35.7,0,0,55.9,4.44
8.0,259785,4363,0.79,72.1,29.7,1,0,55.5,3.46
1.5,41905,684,0.65,51.4,5.9,1,1,70.3,9.01
6.8,219476,3440,0.42,74.8,5.3,1,1,63.5,5.93
11.3,286969,8671,0.32,70.7,15.2,0,0,78.4,4.5
5.2,96242,3938,0.68,63.9,10.0,1,1,70.9,6.18
10.0,315608,6561,0.59,64.0,27.1,0,1,51.0,3.35
11.9,335483,8857,0.28,26.3,28.2,1,1,88.6,3.97
13.9,430920,6395,0.52,36.3,38.0,1,1,68.3,2.0
3.5,82535,1727,0.61,24.0,38.3,1,0,49.2,4.87
6.0,225643,3635,0.86,20.5,28.1,1,1,50.0,3.45
2.3,67865,1399,0.26,29.5,5.2,0,1,87.8,7.26
14.9,255094,8052,0.48,72.8,17.6,1,1,82.2,4.7
13.9,364938,6957,0.86,34.4,23.0,1,1,70.4,2.24
8.1,274640,6424,0.72,78.2,22.5,1,1,58.4,4.02
12.6,440215,8975,0.43,55.8,26.1,1,1,67.6,5.44
7.8,213840,4044,0.88,34.2,38.6,1,1,78.2,3.06
9.4,349539,6208,0.59,49.8,36.0,1,0,92.8,4.6
1.3,28999,581,0.6,33.1,8.8,0,0,73.4,6.54
11.3,286228,3966,0.98,79.0,14.3,0,0,56.6,3.0
1.9,71772,912,0.96,70.8,34.2,1,0,42.6,4.65
12.4,463503,6214,0.49,21.6,33.9,1,0,50.5,2.49
11.7,377049,3616,0.31,76.9,14.6,1,1,79.0,5.64
10.6,387767,7520,0.46,63.3,30.6,1,0,49.6,2.81
0.5,9340,260,0.22,24.9,28.5,1,1,68.9,6.96
4.5,166531,2684,0.22,60.2,21.6,0,1,81.9,5.92
3.9,90835,1330,0.52,58.8,12.1,1,1,58.5,8.19
5.4,105115,2093,0.95,33.1,36.1,1,1,80.1,3.15
1.3,27587,979,0.9,65.5,28.7,1,0,74.9,5.65
14.1,357673,8494,0.61,25.2,10.9,1,1,66.3,3.55
8.3,176772,6439,0.65,49.4,29.7,0,0,93.8,6.75
4.6,105471,3663,0.2,20.6,31.0,0,1,81.5,5.35
6.0,109415,2894,0.37,78.1,36.0,0,1,61.6,4.69
6.7,150290,3015,0.22,65.1,12.8,1,0,88.3,6.6
9.0,264025,6569,0.8,29.5,39.6,0,0,84.3,3.15
7.7,201473,6183,0.32,40.5,10.4,1,1,87.5,7.59
13.8,326402,8479,0.9,29.6,26.0,0,1,78.5,2.0
7.5,250927,5200,0.71,66.0,28.0,1,1,62.8,2.8
14.9,555674,10282,0.38,23.5,19.7,1,0,60.9,3.48
12.8,433202,6101,0.33,70.4,21.6,1,1,79.2,3.53
3.1,72874,1836,0.7,76.5,36.2,1,0,47.9,4.05
14.0,469174,10002,0.92,60.6,27.6,1,1,89.2,2.0
1.7,32814,1124,0.77,32.8,22.4,1,1,62.2,4.9
12.3,223874,3808,0.48,41.6,9.5,1,0,77.8,7.02
5.7,134973,2674,0.67,48.6,5.3,0,0,69.9,7.43
13.2,463472,4902,0.45,56.3,9.4,1,1,71.2,5.9
13.0,275504,5423,1.0,60.1,38.5,1,0,84.3,2.0
12.1,200450,9100,0.8,53.3,31.7,0,1,77.6,4.36
11.9,216777,3774,0.69,41.1,38.8,1,1,55.0,3.79
4.6,166668,1873,0.54,73.5,6.2,1,0,44.5,6.42
1.2,37439,552,0.69,24.9,28.8,1,0,90.4,6.45
6.0,128934,3678,0.47,48.0,6.6,1,1,93.1,7.83
2.6,75177,1476,0.22,66.5,32.4,0,1,49.9,5.93
10.4,293855,4265,0.52,23.7,18.3,1,1,58.6,4.37
5.2,162940,1984,0.94,62.3,8.4,0,0,56.9,3.9
14.6,304825,6123,0.7,69.2,24.9,1,0,96.2,2.88
9.6,351991,5300,0.27,59.6,14.8,1,1,52.3,5.57
12.3,280477,5374,0.91,20.8,28.1,1,1,50.0,3.06
2.0,64314,1538,0.42,30.8,28.0,0,0,50.9,5.08
12.9,199166,6878,0.4,40.5,29.7,1,0,83.8,7.01
13.8,336572,4559,0.44,34.0,39.7,1,1,93.3,2.77
7.3,173828,4856,0.66,77.8,18.5,1,1,63.6,4.09
9.1,259965,4223,0.64,59.1,21.3,0,0,48.2,5.61
11.5,192943,7190,0.59,37.8,33.2,1,1,75.1,4.13
2.6,91143,1153,0.77,75.8,25.2,1,0,52.6,5.37
7.5,154121,4413,0.45,64.4,6.3,1,0,43.8,6.07
6.0,190915,4103,0.83,37.1,34.5,1,1,93.2,3.8
2.2,77023,1677,0.34,42.7,6.8,1,1,92.3,9.61
5.5,160136,2374,0.83,32.0,11.0,0,0,98.6,5.67
1.0,34279,478,0.73,78.3,8.6,1,0,68.4,6.57
0.4,12214,206,0.75,51.0,7.7,1,0,57.6,8.25
2.0,48433,1548,0.59,73.8,5.9,1,1,86.2,7.65
14.4,508835,10845,0.73,40.8,6.9,0,0,50.8,4.34
8.2,184374,2843,0.26,71.7,20.5,1,0,54.6,4.44
14.5,424194,5302,0.88,23.2,13.8,0,0,55.3,2.71
6.5,218206,3554,0.24,78.9,9.4,0,1,97.1,6.84
4.7,114470,1653,0.32,74.7,28.1,1,1,83.8,5.84
7.6,171348,3589,0.66,41.8,12.9,0,0,48.0,6.07
6.6,174598,2467,0.79,66.5,5.7,1,1,45.6,4.79
1.6,56186,980,0.26,65.1,19.6,1,0,90.6,6.68
9.6,367655,7447,0.94,74.1,15.9,0,1,88.1,3.08
3.2,92768,2587,0.98,38.4,16.2,1,0,80.3,5.3
9.3,293096,4532,0.68,47.9,20.6,1,0,51.8,5.34
9.8,366536,5847,0.58,71.9,28.4,1,0,68.8,3.57
2.3,39824,1660,0.79,66.7,26.6,1,1,76.2,5.68
0.9,19143,330,0.46,43.6,37.8,1,1,95.9,7.37
11.7,383227,7551,0.59,70.7,23.1,0,1,50.2,3.11
6.9,245489,3479,0.93,22.8,21.5,1,0,70.9,4.45
0.9,31780,352,0.96,66.9,12.5,1,0,49.5,6.31
14.9,378711,7482,0.94,32.4,31.4,1,1,66.6,2.5
0.9,14936,293,0.41,37.2,9.9,1,1,52.0,7.81
10.4,270486,6753,0.39,49.6,22.2,1,1,90.2,5.86
14.8,306441,6291,0.44,47.0,19.7,0,1,55.3,4.76
3.6,79934,1635,0.55,51.2,28.0,0,0,65.0,6.38
2.1,73202,769,0.45,52.7,37.1,1,1,64.5,8.51
1.8,30750,1333,0.5,39.9,38.1,1,0,92.0,6.53
4.5,162356,2487,0.7,30.5,10.9,0,1,85.5,6.16
1.5,38941,888,0.81,66.1,14.2,1,0,43.5,5.91
10.4,310451,6071,0.79,44.0,33.4,1,0,44.0,2.83
0.9,16110,472,0.85,50.4,23.1,1,0,73.1,7.0
7.6,179067,3028,0.23,58.7,20.9,1,1,65.7,6.78
15.0,257784,10055,0.24,74.6,29.9,0,1,56.5,3.03
12.2,476644,4439,0.83,62.5,26.1,1,1,87.6,2.89
9.2,324666,3248,0.63,22.7,39.0,0,1,47.7,2.53
4.6,121694,3009,0.66,70.3,25.4,1,1,98.4,4.27
9.4,192691,3785,0.24,79.4,21.3,1,0,41.4,4.96
7.9,303073,3584,0.4,48.3,24.0,1,1,47.1,5.49
6.4,150929,3436,0.71,78.2,33.3,1,1,58.7,4.61
2.0,37301,1029,0.89,52.8,26.4,1,1,70.5,6.86
13.3,386725,8701,0.93,47.6,27.6,1,0,53.0,3.5
6.7,260387,4127,0.6,39.9,39.0,1,0,84.2,4.45
2.9,44070,1816,0.64,59.5,26.6,1,0,61.5,6.29
5.5,115586,3624,0.87,33.8,18.3,0,1,42.3,4.12
6.2,238919,2772,0.63,26.3,29.2,1,1,92.7,4.57
12.4,239289,5724,0.61,21.6,28.1,1,0,96.6,3.91
11.0,196217,5711,0.92,37.5,5.5,0,1,77.1,4.58
11.5,337587,5236,0.83,43.7,21.4,1,0,88.4,5.41
0.2,6047,131,0.93,53.1,31.0,1,0,47.3,6.1
6.2,168091,4413,0.37,37.6,22.5,0,1,56.1,4.52
7.2,287825,2760,0.62,79.0,32.3,1,0,59.5,4.16
0.3,9206,87,0.87,37.5,20.8,1,0,97.6,6.7
3.9,65675,1253,0.29,46.5,39.4,0,1,70.7,6.65
11.4,454130,4813,0.84,26.2,15.3,1,1,40.4,2.0
2.1,51822,735,0.35,35.6,8.2,1,1,62.8,6.59
8.0,178138,4550,0.85,22.9,20.1,1,0,40.5,3.48
3.2,93442,2353,0.69,53.6,24.0,1,0,54.3,6.7
0.2,4110,122,0.35,65.1,17.2,1,0,67.3,7.44
3.6,62090,1475,0.58,31.7,13.5,1,1,59.4,5.86
14.6,220094,7314,0.75,42.1,28.5,0,0,42.0,3.64
12.0,315480,6660,0.71,21.0,18.2,1,0,47.0,4.35
14.4,517043,10149,0.54,70.4,27.1,1,0,73.1,3.37
7.3,214470,5266,0.92,66.8,32.3,1,1,81.7,4.18
1.6,65809,1243,0.62,23.8,31.6,1,0,64.3,5.85
8.2,182234,4559,0.6,41.9,18.1,1,0,83.9,6.92
6.8,150022,4411,0.25,77.3,24.9,1,1,49.8,5.46
12.7,240562,4508,0.94,43.5,20.7,1,0,47.3,4.46
1.5,28103,857,0.34,51.6,35.5,1,0,90.4,8.68
7.3,162069,3108,0.62,41.3,35.8,1,0,60.4,5.19
2.3,78373,1161,0.84,55.8,17.0,1,1,65.9,7.25
4.9,183331,3005,0.37,78.7,8.2,0,0,96.9,6.9
11.1,435526,4739,0.62,79.9,10.9,1,0,65.4,3.24
7.1,148569,2328,0.39,66.5,17.8,0,0,40.2,4.96
5.6,208801,1720,0.81,44.3,24.7,1,1,96.3,5.64
5.9,137315,1841,0.65,49.7,28.0,1,0,40.8,5.62
6.9,122817,2096,0.88,41.4,16.6,1,1,79.7,6.17
11.8,432748,4182,0.92,79.1,28.4,0,1,59.4,2.0
13.4,413517,5617,0.72,62.5,37.8,1,0,68.2,2.3
14.3,273965,5884,0.78,46.9,27.8,0,0,72.8,4.18
11.8,303892,9365,0.64,20.7,10.5,1,1,64.5,4.46
4.7,104943,2143,0.51,51.2,25.3,1,1,86.5,7.04
10.3,344961,3754,0.72,79.0,24.0,0,1,95.8,3.68
6.6,172867,3760,0.93,51.4,35.5,0,1,45.2,3.96
3.8,151779,2785,0.53,30.9,17.3,1,0,88.0,6.23
12.6,206459,8060,0.45,21.3,19.8,1,1,47.7,3.09
0.6,13762,258,0.51,41.3,26.0,1,0,44.8,7.54
13.5,365856,7856,0.55,75.1,23.4,1,1,97.3,4.25
6.9,190902,4551,0.26,79.8,30.2,1,1,69.4,4.75
9.6,218863,6347,0.6,76.7,6.4,0,0,49.2,4.47
9.9,328665,6263,0.6,63.8,24.7,1,0,74.2,4.15
13.4,495027,9874,0.67,53.5,9.3,1,0,55.8,5.43
9.6,367371,7020,0.49,55.4,16.0,1,1,67.9,5.91
9.2,323488,5428,0.69,52.3,28.2,0,1,77.5,4.91
1.0,36257,515,0.9,62.4,10.5,1,1,92.2,6.4
7.8,223669,4827,0.96,45.1,15.8,0,1,40.2,4.22
2.3,80297,1597,0.67,60.2,29.6,1,0,52.8,4.66
11.1,249853,3350,0.23,27.3,27.8,1,0,45.8,4.29
7.7,191791,6116,0.98,35.9,8.2,1,0,45.8,4.44
10.2,233891,3994,0.76,70.2,25.2,0,0,96.7,4.09
0.6,16680,335,0.47,74.2,10.2,0,1,96.2,8.04
1.3,28159,936,0.32,52.3,13.8,1,1,85.0,9.51
10.7,419482,4432,0.31,21.9,21.1,1,1,78.6,5.08
1.1,24676,582,0.33,75.6,8.8,1,1,90.9,6.89
1.1,18653,392,0.24,62.1,39.8,0,0,43.5,6.36
0.2,5117,90,0.92,44.8,10.8,1,0,47.2,7.59
14.3,235694,5575,0.63,55.9,32.3,1,0,59.0,4.73
11.1,196512,5330,0.76,45.8,34.0,1,1,89.9,5.5
5.3,108544,2579,0.86,47.9,39.8,1,1,68.3,5.21
4.4,118357,3543,0.83,73.2,20.0,1,0,70.2,4.66
5.2,135499,4183,0.91,29.7,35.6,1,1,53.8,4.16
11.6,406604,4153,0.97,26.2,38.5,1,1,78.9,2.0
9.9,332208,6577,0.55,20.2,11.1,1,0,93.3,4.86
2.8,71276,905,0.96,38.8,21.8,1,1,59.8,4.56
2.6,60962,823,0.78,28.8,7.1,1,1,77.2,6.07
1.5,33816,521,0.26,33.2,26.7,1,0,59.9,6.8
9.9,340220,7753,0.75,20.7,25.3,1,1,87.6,3.66
11.5,186910,8833,0.75,33.6,12.1,1,0,68.5,5.18
4.0,60910,1578,0.92,40.0,32.9,0,1,60.4,3.9
0.3,10961,120,0.5,21.9,6.3,0,1,65.2,6.43
1.2,33192,518,0.67,56.5,33.2,1,1,45.5,6.03
14.5,265271,8098,0.21,54.1,5.9,0,0,92.0,6.85
4.4,92574,2592,0.47,25.8,28.0,1,0,97.5,6.15
11.5,442064,4740,0.25,55.7,7.8,1,0,68.6,6.45
9.4,341887,6356,0.62,79.9,13.8,1,0,53.3,3.75
5.7,187597,2605,0.85,76.7,30.3,0,1,79.9,3.87
3.1,83475,2348,0.37,20.2,14.8,1,0,67.1,6.65
1.8,50997,1144,0.62,67.7,22.9,1,0,55.1,5.4
9.2,363298,4780,0.36,41.2,37.0,1,1,42.3,4.96
11.6,454837,8075,0.3,23.8,6.7,1,1,93.4,5.71
9.7,196858,6848,0.61,37.8,33.4,1,0,87.8,4.3
8.0,280617,3542,0.26,39.3,7.3,1,1,89.7,7.23
0.6,12542,296,0.67,51.4,9.4,1,1,66.4,9.26
14.5,295463,11157,0.23,59.7,9.2,1,0,85.2,7.27
12.0,382213,4581,0.29,64.9,39.8,1,1,74.9,3.22
4.4,110357,1410,0.64,34.8,11.3,1,1,62.5,5.83
14.7,562826,7747,0.67,39.3,36.4,0,1,90.6,2.0
9.0,155513,6325,0.22,38.5,39.7,1,0,99.9,5.1
8.7,242767,5992,0.66,41.8,18.4,1,0,94.0,5.83
11.2,425987,8525,0.87,80.0,27.1,1,1,86.6,2.52
12.2,457873,6899,0.78,66.7,32.3,1,1,84.9,2.0
9.8,186242,3447,0.3,78.5,18.7,1,1,79.0,5.76
1.9,46433,1142,0.67,61.6,10.7,1,1,91.2,6.4
5.1,154646,3497,0.74,44.4,20.2,1,1,69.6,6.55
13.9,264293,4826,0.23,43.4,32.0,1,1,50.9,5.44
3.4,132076,1302,0.88,49.3,32.3,1,1,86.1,6.68
5.6,211402,1709,0.93,45.0,13.1,1,1,95.2,6.39
6.5,124268,3868,0.88,69.7,11.1,1,0,60.5,5.16
6.6,118830,4900,0.86,47.9,37.2,1,1,87.0,5.66
9.2,157543,5841,0.8,37.7,6.5,0,0,56.4,5.1
14.1,533820,11190,0.71,66.5,30.7,1,0,96.6,3.2
3.6,71632,1197,0.74,71.3,6.6,0,1,81.0,6.53
1.8,46305,1370,0.85,45.2,34.3,1,0,74.2,5.81
3.0,77669,2094,0.73,60.1,36.7,1,0,86.8,4.97
13.3,398787,6081,0.46,23.5,15.4,0,1,88.8,4.37
9.7,162680,7622,0.5,51.8,7.6,1,1,93.5,7.69
4.3,88641,1904,0.92,22.7,21.8,1,1,94.1,5.12
12.2,468606,9114,0.21,21.8,15.4,1,1,43.2,3.68
12.9,487237,9566,0.76,56.8,19.6,1,0,47.4,4.46
12.7,438481,8620,0.96,38.2,28.3,1,0,89.6,2.0
13.8,213444,8019,0.76,64.6,12.3,1,0,96.8,4.99
3.8,87686,1362,1.0,73.8,17.5,0,1,58.5,4.22
11.3,347685,6410,0.75,28.4,32.4,1,1,40.5,2.0
6.9,151147,3305,0.23,63.5,27.5,1,1,59.4,5.6
12.6,476651,8792,0.86,50.9,16.4,1,0,63.0,4.17
10.9,337079,7420,0.43,26.7,28.3,1,0,85.7,4.5
11.6,195638,8797,0.56,59.1,31.8,1,1,42.9,4.62
